brand;circle;region;area;branch;micro_cluster;outlet_code;outlet_name;dse_code;dse_category;saldo_mtd;saldo_lmtd;lowstock_flag_mtd;lowstock_flag_lmtd;sellin_mtd;sellin_lmtd;ga_mtd;ga_lmtd;flag_100mb_usg_mtd;flag_500mb_usg_mtd;tag_n_go_hit;tag_n_go_cashback;tag_n_go_desa_hit;tag_n_go_desa_cashback;tag_n_go_voucher_desa_hit;tag_n_go_voucher_cashback;seru_hit;seru_cashback;cuanbooster_hit;cuanbooster_cashback;cvm_hit;cvm_cashback;lombok_hit;lombok_cashback;biometric_mtd;biometric_lmtd;flag_500mb_usg_lmtd;tag_n_go_3id_manual_hit;tag_n_go_3id_manual_cashback;tag_n_go_biometrik_hit;tag_n_go_biometrik_cashback;unique_participant_program;participant program;;;MC;ID;Nama
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17736179;kios Karya Baru;DSE1193-4;PJP DSE;660431,32;487450,32;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;10160;0;0;0;1;1;0;0;0;0;4;4;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17653830;GOYANG LIDAH CELLL;DSE1193-4;PJP DSE;134000;114000;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17651691;Kios Zahra;DSE1193-4;PJP DSE;133471;135295,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17666400;Maci Mart;DSE1193-4;PJP DSE;80973;256724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17651933;KANISIUS KEO;DSE1193-4;PJP DSE;68919;15111,04;0;0;0;0;2;1;1;1;1;3000;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17808985;NG Cell;DSE1193-4;PJP DSE;434263;457750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17653058;KARYA MAKMUR;DSE1193-4;PJP DSE;112013,78;349756,78;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17623614;TOKO SARI CELL;DSE1193-4;PJP DSE;712527,72;345798,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4300;0;0;0;0;0;0;0;0;0;2;2;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17660794;Kios NP jaya;DSE1193-4;PJP DSE;220009,34;271329,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17659318;KIOS LIANO CELL;DSE1193-4;PJP DSE;2198628,85;651956,93;0;0;1;0;6;1;4;4;3;9000;0;0;0;0;0;0;0;0;4;7480;0;0;4;1;1;0;0;0;0;7;7;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17808962;Kios Dian;DSE1193-4;PJP DSE;194911;167658;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17652018;Keylamart cell;DSE1193-4;PJP DSE;438765,68;557436,77;0;0;13;0;7;8;7;7;5;15000;0;0;0;0;0;0;0;0;2;4820;0;0;7;8;8;0;0;2;10000;9;7;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17660353;Kios Rei;DSE1193-4;PJP DSE;471535;218735;0;0;0;0;2;1;2;2;2;6000;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;2;2;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17651773;Rikchar cell;DSE1193-4;PJP DSE;6715,14;45425,2;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17623982;ECIK CELL;DSE1193-4;PJP DSE;27046;570417;0;0;1;0;2;0;2;2;1;3000;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;10000;3;1;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17660246;Delon cell;DSE1193-4;PJP DSE;290630;270640;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17651533;Borneo;DSE1193-4;PJP DSE;623719,16;637876,16;0;0;0;0;4;0;3;3;4;12000;0;0;0;0;0;0;0;0;2;3720;0;0;3;0;0;0;0;0;0;6;6;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17615186;VENDA CELL;DSE1193-4;PJP DSE;842896,95;605979,95;0;0;2;0;2;0;2;2;1;3000;0;0;0;0;0;0;0;0;4;8540;0;0;1;0;0;0;0;0;0;5;5;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17651958;Fan jaya cell;DSE1193-4;PJP DSE;265607,88;85835,93;0;0;0;0;1;0;0;0;1;3000;0;0;0;0;0;0;0;0;3;6160;0;0;0;0;0;0;0;0;0;4;4;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17738352;Ecen cell;DSE1193-5;PJP DSE;274314;392639;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17616537;Alan cell;DSE1193-5;PJP DSE;401975,03;500112,11;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;2;3720;0;0;2;0;0;0;0;0;0;2;2;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17643367;Pelita mas cell;DSE1193-5;PJP DSE;769874;1128724;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17621692;Beny cell;DSE1193-5;PJP DSE;752235,45;958464,49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10820;0;0;0;0;0;0;0;0;0;4;4;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17754653;Vacel cell;DSE1193-5;PJP DSE;329119,53;33158,53;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2960;0;0;1;0;0;0;0;0;0;1;1;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17622178;Dalwus cell;DSE1193-5;PJP DSE;79568;234776;0;0;9;0;26;17;24;20;8;24000;0;0;0;0;0;0;0;0;1;2240;0;0;19;21;16;0;0;2;10000;11;9;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17614281;Tri cell;DSE1193-5;PJP DSE;195526,28;195837,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17745321;Florentina cell;DSE1193-5;PJP DSE;116555;116775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17615327;Putri cell Namut;DSE1193-5;PJP DSE;104300;104300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17637757;Yogi cell;DSE1193-5;PJP DSE;302832,73;305436,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3720;0;0;0;0;0;0;0;0;0;2;2;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17737848;KIOS GLEN;DSE1193-5;PJP DSE;151160;151760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17615744;Eduardus cell;DSE1193-5;PJP DSE;150096;150785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17625087;Natalia cell;DSE1193-5;PJP DSE;100444;42780,06;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17522847;Kios berkat lancar;DSE1193-5;PJP DSE;62750;153850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17634900;Kristin cell;DSE1193-5;PJP DSE;125254;75860,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17619769;Mahasalam cell;DSE1193-5;PJP DSE;105995;105834,55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17739515;Kris cell;DSE1193-5;PJP DSE;201880;263170;0;0;1;0;1;0;1;1;1;3000;1;2000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17644044;Lumu cell;DSE1193-5;PJP DSE;143831;144919,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17622581;Bidadari cell;DSE1193-5;PJP DSE;129558;486944;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17723176;Eklecia cell;DSE1193-5;PJP DSE;609977,5;563151,5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;10000;2;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17614747;Puspadewi Cell;DSE1193-5;PJP DSE;2023710,81;55730,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17619879;Tristan cell;DSE1193-5;PJP DSE;149551,63;155232,74;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17756400;Elvano cell;DSE1193-5;PJP DSE;367053;152486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1860;0;0;0;0;0;0;0;0;0;1;1;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17620681;Simpang Tiga cell;DSE1193-5;PJP DSE;378955;289907,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17637872;Jones cell;DSE1193-5;PJP DSE;10885;118936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17614619;Celsea cell;DSE1193-5;PJP DSE;147498;170560;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17614334;Sela cell;DSE1193-5;PJP DSE;132105;27835,11;0;0;0;0;3;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17755760;Edo cell;DSE1193-5;PJP DSE;641218,03;363867,03;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2960;0;0;0;0;0;0;0;0;0;1;1;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17614893;Rio cell;DSE1193-5;PJP DSE;185410;273960,06;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17621813;Rental cell;DSE1193-5;PJP DSE;147840;149490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17620447;Risno Putra cell;DSE1193-5;PJP DSE;91600;182600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17649453;Kalin cell;DSE1193-5;PJP DSE;315064,19;649422,19;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;3920;0;0;0;1;1;0;0;0;0;2;2;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17620450;Nera Tedeng cell;DSE1193-5;PJP DSE;227669,64;227669,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17743103;Puspadewi cell 2;DSE1193-5;PJP DSE;13107;77281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17652003;Dua2 cell;DSE1193-5;PJP DSE;134100;134100;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17619547;Solidar cell;DSE1193-5;PJP DSE;102040;102040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17815623;KENZI CELL;DSE1193-5;PJP DSE;300000;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17557301;Manggarai cell;DSE1193-5;PJP DSE;168738;205054,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5200;0;0;0;0;0;0;0;0;0;2;2;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17768486;Hidup Rukun cell;DSE1193-5;PJP DSE;59001,96;270002,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17637883;Noel cell;DSE1193-5;PJP DSE;106864;107040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17773997;Chandra cell;DSE1193-5;PJP DSE;150000;150000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17754695;Dua putri cell;DSE1193-5;PJP DSE;178331,72;173121,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17621846;Cemerlang cell;DSE1193-5;PJP DSE;153753;311830;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17627491;Jesti cell;DSE1193-5;PJP DSE;99360;90757,01;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17633136;Ogilio cell;DSE1193-5;PJP DSE;417013;730387,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17666065;Wijaya cell;DSE1193-5;PJP DSE;106495;107665,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17619841;Dua2 cell;DSE1193-5;PJP DSE;332597;237558;0;0;1;0;1;1;1;1;1;3000;1;2000;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;5000;3;2;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17750938;Edel cell;DSE1193-5;PJP DSE;117946;235833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17677654;Anugrah cell;DSE1193-5;PJP DSE;54605;248251;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1860;0;0;1;0;0;0;0;0;0;1;1;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17660211;Rivian cell;DSE1193-5;PJP DSE;333636;246186,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17768488;Paman cell;DSE1193-5;PJP DSE;100095,96;486896,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17721298;Putri ketang cell;DSE1193-5;PJP DSE;515308;275752;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17737855;DUA PUTRI 1 jaong;DSE1193-5;PJP DSE;377346;109785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2240;0;0;0;0;0;0;0;0;0;1;1;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17522838;Kios cancar;DSE1193-5;PJP DSE;621474;569108;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17614808;Restu cel;DSE1977;PJP DSE;405708,02;900905,09;0;0;11;0;2;1;2;2;2;6000;0;0;0;0;0;0;0;0;3;8980;0;0;2;1;1;0;0;0;0;5;5;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17757776;Depot Sutri;DSE1977;PJP DSE;17750;20050;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17710043;JASTIN CELL;DSE1977;PJP DSE;222400;122651,2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17651102;B3B CELL;DSE1977;PJP DSE;12256;2356;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17620674;Bagas cel;DSE1977;PJP DSE;226096;120597,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1860;0;0;0;0;0;0;0;0;0;1;1;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17619839;ACI CELL;DSE1977;PJP DSE;354933;533084,07;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17622889;Aprilia cell;DSE1977;PJP DSE;159530;159730,03;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17753445;GEONATHAN CELL 02;DSE1977;PJP DSE;24000;42983;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17622098;Lucky cel;DSE1977;PJP DSE;429221;103542,63;0;0;2;0;3;0;3;3;2;6000;0;0;0;0;0;0;0;0;5;15060;0;0;2;0;0;0;0;2;10000;9;7;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17622812;Dimas cel;DSE1977;PJP DSE;295137;345938,01;0;0;3;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17614311;Iqbal cel;DSE1977;PJP DSE;701824;20209,95;0;0;19;0;1;0;1;1;1;3000;0;0;0;0;0;0;0;0;4;8920;0;0;0;0;0;0;0;0;0;5;5;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17702406;Restu Cell 02;DSE1977;PJP DSE;653134,55;321923,55;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2960;0;0;0;0;0;0;0;0;0;1;1;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17621884;Chayo cel;DSE1977;PJP DSE;29500;30520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17622789;YULI CEL;DSE1977;PJP DSE;236129;140505,01;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17614706;Prima cel;DSE1977;PJP DSE;16426;6826,03;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17622995;ADRIAN CELL;DSE1977;PJP DSE;19500;19720,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17757773;Kios Parlaris;DSE1977;PJP DSE;14500;9500;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI;17623750;BADIA CELL;DSE1977;PJP DSE;272550;281390,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
